player_id,player_name,team_id,team_name,country_code,position,jersey_number,matches_played,minutes_played,defensive_pressures,direct_defensive_pressures,forced_turnovers,direct_pressures_per90,all_pressures_per90,forced_turnovers_per90
494293,Chemsdine TALBI,43872,Morocco,MAR,Midfielder,7,5,217.78018333333335,59.0,7.0,6.0,2.892825188946255,24.382383735404147,2.4795644476682184
514208,Christ Inao OULAI,43854,Côte d'Ivoire,CIV,Midfielder,26,4,240.67673333333335,82.0,20.0,21.0,7.478911546913134,30.66353734234385,7.852857124258791
430452,Connor METCALFE,43976,Australia,AUS,Midfielder,8,4,354.5715,180.0,11.0,28.0,2.7921025801566115,45.68895131165364,7.107170204035011
395581,Cristian MARTINEZ,43914,Panama,PAN,Midfielder,6,3,264.78991666666667,105.0,17.0,11.0,5.778165646413399,35.68867016902393,3.7388130653263167
477827,DEROY DUARTE,43850,Cabo Verde,CPV,Midfielder,14,4,300.7483500000001,137.0,26.0,13.0,7.780591314964818,40.99773115962231,3.890295657482409
448557,Daichi KAMADA,43819,Japan,JPN,Midfielder,15,4,359.58275,116.0,22.0,13.0,5.5063820497507185,29.033650807776514,3.2537712112163337
430407,Daizen MAEDA,43819,Japan,JPN,Midfielder,11,3,271.51321666666666,125.0,22.0,18.0,7.2924626812212265,41.43444705239334,5.96656037554464
476348,Damian BOBADILLA,43928,Paraguay,PAR,Midfielder,16,4,216.86845000000002,95.0,22.0,5.0,9.129958737658704,39.42482182170804,2.07499062219516
466838,Danley JEAN JACQUES,43908,Haiti,HAI,Midfielder,17,3,288.64438333333334,78.0,25.0,11.0,7.795059006575738,24.320584100516303,3.429825962893325
433097,Declan RICE,43942,England,ENG,Midfielder,4,7,622.0375333333334,120.0,18.0,11.0,2.604344453812701,17.36229635875134,1.5915438328855396
401448,Denis ZAKARIA,43971,Switzerland,SUI,Midfielder,6,4,392.03280000000007,63.0,23.0,19.0,5.280170434718727,14.463075538577382,4.361879924332861
463128,Diego GOMEZ,43928,Paraguay,PAR,Midfielder,8,4,332.37576666666666,147.0,37.0,23.0,10.018780952040927,39.804345944595035,6.227890862079496
411226,Djibril SOW,43971,Switzerland,SUI,Midfielder,15,4,276.7160166666667,54.0,5.0,8.0,1.6262159502753755,17.563132262974054,2.601945520440601
430482,EMAM ASHOUR,43855,Egypt,EGY,Midfielder,8,5,395.8297,72.0,12.0,19.0,2.7284460968947,16.3706765813682,4.3200396534166075
473113,Eberechi EZE,43942,England,ENG,Midfielder,21,5,247.7011333333333,59.0,0.0,6.0,0.0,21.4371243625046,2.180046545339451
400416,Edgar Yoel BARCENAS,43914,Panama,PAN,Midfielder,11,3,272.8433666666666,74.0,6.0,9.0,1.9791575166264506,24.409609371726226,2.968736274939676
405454,Elijah JUST,43978,New Zealand,NZL,Midfielder,11,3,291.59950000000003,152.0,18.0,19.0,5.555565081558781,46.91366068871859,5.864207586089824
481610,Elliot ANDERSON,43942,England,ENG,Midfielder,8,8,713.3772166666666,191.0,60.0,34.0,7.569627784346818,24.09664844683737,4.289455744463197
411658,Ellyes SKHIRI,43888,Tunisia,TUN,Midfielder,17,3,267.70141666666666,40.0,10.0,10.0,3.3619545656743814,13.447818262697526,3.3619545656743814
448252,Enzo FERNANDEZ,43922,Argentina,ARG,Midfielder,24,7,755.1817000000001,204.0,28.0,46.0,3.336945267609106,24.312029806866345,5.4821243682149605
419518,Erik LIRA,43911,Mexico,MEX,Midfielder,6,4,391.34568333333334,81.0,26.0,17.0,5.979368368315122,18.628032224366343,3.9095870100521957
448103,Fabian RIEDER,43971,Switzerland,SUI,Midfielder,22,5,332.84105000000005,210.0,30.0,19.0,8.11198017792577,56.783861245480374,5.137587446019653
430718,Fabian RUIZ,43969,Spain,ESP,Midfielder,8,8,366.81455000000005,82.0,10.0,9.0,2.4535558908445694,20.11915830492547,2.2082003017601126
477795,Fares CHAIBI,43843,Algeria,ALG,Midfielder,10,4,403.12651666666665,140.0,16.0,30.0,3.57207958411402,31.25569636099767,6.697649220213787
402884,Federico VALVERDE,43930,Uruguay,URU,Midfielder,8,3,272.8605166666666,76.0,8.0,19.0,2.6387108285057246,25.067752870804384,6.266938217701096
492363,Felix NMECHA,43948,Germany,GER,Midfielder,23,4,299.98248333333333,74.0,21.0,9.0,6.300367871479606,22.201296309023377,2.7001576592055456
430669,Florian WIRTZ,43948,Germany,GER,Midfielder,17,4,405.9256833333334,123.0,18.0,17.0,3.990878297468325,27.271001699366888,3.7691628364978627
371609,Franck KESSIE,43854,Côte d'Ivoire,CIV,Midfielder,8,4,389.5302333333334,135.0,13.0,13.0,3.0036179476697864,31.191417148878553,3.0036179476697864
483497,Fredrik AURSNES,43961,Norway,NOR,Midfielder,14,6,355.49224999999996,63.0,20.0,8.0,5.063401522818008,15.949714796876727,2.0253606091272034
422657,Frenkie DE JONG,43960,Netherlands,NED,Midfielder,21,4,360.22103333333337,85.0,22.0,7.0,5.49662517393256,21.23696089928489,1.7489261917058145
500037,Gilberto MORA,43911,Mexico,MEX,Midfielder,19,4,236.43435000000002,96.0,9.0,15.0,3.425898140435178,36.54291349797523,5.709830234058629
311558,Granit XHAKA,43971,Switzerland,SUI,Midfielder,10,6,673.6380666666668,116.0,18.0,28.0,2.4048522198517874,15.497936527933742,3.740881230880558
429095,HAMDY FATHY,43855,Egypt,EGY,Midfielder,14,4,260.76005,82.0,18.0,6.0,6.212608104654068,28.30188136564631,2.070869368218023
395084,HWANG Inbeom,43822,Korea Republic,KOR,Midfielder,6,3,286.9562166666667,62.0,10.0,20.0,3.1363669707335715,19.445475218548147,6.272733941467143
369304,Hakan CALHANOGLU,43972,Türkiye,TUR,Midfielder,10,2,208.81293333333332,28.0,5.0,11.0,2.1550389279846653,12.068217996714125,4.741085641566263
433378,Hannibal MEJBRI,43888,Tunisia,TUN,Midfielder,10,3,298.7354833333333,125.0,17.0,19.0,5.121587777012763,37.65873365450562,5.724127515484853
448343,Hans VANAKEN,43935,Belgium,BEL,Midfielder,20,6,362.2669833333333,145.0,8.0,12.0,1.9874844607009226,36.02315585020422,2.981226691051383
430698,Houssem Aouar,43843,Algeria,ALG,Midfielder,8,3,191.86515,61.0,7.0,8.0,3.283556185164424,28.61384675643284,3.7526356401879135
433585,IBRAHIM BAYESH,43818,Iraq,IRQ,Midfielder,8,3,259.6850166666667,120.0,14.0,14.0,4.8520319584604445,41.58884535823238,4.8520319584604445
494291,Ibrahim MAZA,43843,Algeria,ALG,Midfielder,22,4,389.37784999999997,153.0,14.0,25.0,3.23593137103202,35.3641071262785,5.7784488768428925
430831,Ibrahim SANGARE,43854,Côte d'Ivoire,CIV,Midfielder,18,4,305.26345000000003,114.0,29.0,23.0,8.54999181854231,33.61031266599391,6.781027994016315
332314,Idrissa Gana GUEYE,43879,Senegal,SEN,Midfielder,5,4,411.0321,91.0,23.0,24.0,5.036103019691163,19.925451077908512,5.2550640205473
448598,Ismael SAIBARI,43872,Morocco,MAR,Midfielder,11,5,411.81245,181.0,17.0,32.0,3.7152834985926235,39.556841955603815,6.993474820880233
482974,Ivan BASIC,44037,Bosnia and Herzegovina,BIH,Midfielder,13,3,200.80776666666662,39.0,8.0,5.0,3.585518687607203,17.479403602085114,2.240949179754502
372436,Ivan SUNJIC,44037,Bosnia and Herzegovina,BIH,Midfielder,14,4,221.36881666666665,78.0,21.0,20.0,8.537787880241188,31.711783555181555,8.131226552610656
401894,JAMIRO MONTEIRO,43850,Cabo Verde,CPV,Midfielder,10,4,314.9173166666667,110.0,23.0,12.0,6.573153937390655,31.436823178824874,3.4294716195081683
484141,JOAO NEVES,43963,Portugal,POR,Midfielder,15,5,450.59606666666673,192.0,28.0,19.0,5.5925920939389755,38.34920292986726,3.794973206601448
355775,Jackson IRVINE,43976,Australia,AUS,Midfielder,22,4,255.06915000000004,80.0,11.0,7.0,3.8813004238262443,28.227639446009047,2.4699184515257917
429642,Jamal MUSIALA,43948,Germany,GER,Midfielder,10,4,305.8442,107.0,19.0,13.0,5.591081995342727,31.486619657982725,3.8254771547081816
269058,James RODRIGUEZ,43926,Colombia,COL,Midfielder,10,5,338.71984999999995,146.0,8.0,7.0,2.125650445345911,38.79312062756287,1.859944139677672
430697,Jean-Ricner Bellegarde,43908,Haiti,HAI,Midfielder,10,3,292.5059666666667,89.0,17.0,13.0,5.2306625312144615,27.384056781063947,3.9999184062228244
395550,Jefferson LERMA,43926,Colombia,COL,Midfielder,16,5,459.2047666666666,77.0,8.0,13.0,1.5679279751959603,15.09130676126112,2.547882959693436
470760,Jhon ARIAS,43926,Colombia,COL,Midfielder,11,5,405.9166833333333,107.0,27.0,33.0,5.986450175058502,23.724080323379994,7.316772436182615
390181,Joe BELL,43978,New Zealand,NZL,Midfielder,6,3,275.5247333333333,98.0,22.0,27.0,7.186287692018455,32.011645173536756,8.819534894749921
502727,Johan MANZAMBI,43971,Switzerland,SUI,Midfielder,9,4,220.75888333333333,102.0,13.0,14.0,5.299899973825138,41.583830563858776,5.707584587196302
401334,John McGinn,43967,Scotland,SCO,Midfielder,7,3,277.69688333333335,89.0,3.0,5.0,0.9722831482984473,28.844400066187273,1.6204719138307457
411176,Jose Luis RODRIGUEZ,43914,Panama,PAN,Midfielder,7,3,251.01396666666665,88.0,12.0,20.0,4.302549433172311,31.552029176596946,7.170915721953852
419134,Juan Manuel SANABRIA,43930,Uruguay,URU,Midfielder,25,3,237.24518333333333,51.0,12.0,9.0,4.552252588759969,19.34707350222987,3.4141894415699765
448202,Jude BELLINGHAM,43942,England,ENG,Midfielder,10,8,698.7366166666665,234.0,31.0,22.0,3.992920842347918,30.14011216481977,2.8336857590856193
466317,Juninho BACUNA,1895293,Curaçao,CUW,Midfielder,7,3,280.02955,148.0,21.0,16.0,6.749287709100701,47.566408616519226,5.142314445029106
395321,Junya ITO,43819,Japan,JPN,Midfielder,14,4,242.72113333333328,77.0,5.0,6.0,1.8539794776831688,28.5512839563208,2.224775373219803
477852,KEVIN PINA,43850,Cabo Verde,CPV,Midfielder,6,4,389.87508333333335,93.0,23.0,22.0,5.30939290170078,21.468414776442284,5.0785497320616155
479294,Kaishu SANO,43819,Japan,JPN,Midfielder,24,3,303.75545,108.0,14.0,10.0,4.148073721804827,31.99942585392295,2.962909801289162
405522,Keito Nakamura,43819,Japan,JPN,Midfielder,13,4,330.25921666666665,80.0,11.0,9.0,2.997645334450167,21.801056977819396,2.452618910004682
358120,Kevin DE BRUYNE,43935,Belgium,BEL,Midfielder,7,5,412.94620000000003,145.0,13.0,14.0,2.8332988655665066,31.602179654395655,3.0512449321485464
385259,Konrad LAIMER,43934,Austria,AUT,Midfielder,20,4,412.32820000000004,149.0,32.0,19.0,6.984727214873976,32.52263609425695,4.147181783831423
507253,Kwasi SIBO,43860,Ghana,GHA,Midfielder,8,4,282.54819999999995,114.0,15.0,5.0,4.777945851362706,36.312388470356574,1.5926486171209022
480966,LAROS DUARTE,43850,Cabo Verde,CPV,Midfielder,15,4,187.66630000000004,97.0,4.0,13.0,1.9182985970310062,46.5187409780019,6.23447044035077
492315,LEE Gihyuk,43822,Korea Republic,KOR,Midfielder,3,3,300.0228,19.0,4.0,6.0,1.1999088069306731,5.699566832920698,1.79986321039601
418490,LEE Kangin,43822,Korea Republic,KOR,Midfielder,19,3,300.0228,81.0,4.0,11.0,1.1999088069306731,24.298153340346133,3.2997492190593514
411726,LUCAS PAQUETA,43924,Brazil,BRA,Midfielder,20,4,255.2108166666667,104.0,17.0,9.0,5.995043705370638,36.6755614916792,3.1738466675491614
464842,Lamine CAMARA,43879,Senegal,SEN,Midfielder,8,4,287.46425,124.0,20.0,11.0,6.261648187557236,38.82221876285486,3.4439065031564793
466340,Leandro BACUNA,1895293,Curaçao,CUW,Midfielder,10,3,300.2891666666667,110.0,17.0,18.0,5.095088900420983,32.96822229684165,5.394800012210452
332847,Leandro PAREDES,43922,Argentina,ARG,Midfielder,5,7,557.6169166666667,63.0,19.0,18.0,3.0666214544244306,10.16827113835469,2.9052203252441973
404353,Leroy SANE,43948,Germany,GER,Midfielder,19,4,360.78805000000006,84.0,15.0,10.0,3.7418090759935083,20.95413082556365,2.4945393839956727
442434,Lewis FERGUSON,43967,Scotland,SCO,Midfielder,19,3,306.7999,87.0,28.0,15.0,8.213822755483298,25.52152070453739,4.400262190437481
494989,Livano COMENENCIA,1895293,Curaçao,CUW,Midfielder,8,3,253.00663333333333,102.0,19.0,13.0,6.758716075823572,36.283633670210754,4.624384683458233
489689,Lucas BERGVALL,43970,Sweden,SWE,Midfielder,7,4,207.3285,60.0,13.0,10.0,5.643218370846266,26.045623250059688,4.340937208343282
430763,Luis ROMO,43911,Mexico,MEX,Midfielder,7,4,284.68021666666664,71.0,12.0,14.0,3.793730427234348,22.446238361136558,4.426018831773407
241559,Luka MODRIC,43938,Croatia,CRO,Midfielder,10,4,360.5137833333333,48.0,12.0,16.0,2.995724574007272,11.982898296029088,3.9942994320096963
461788,MARAWAN ATTIA,43855,Egypt,EGY,Midfielder,19,5,495.5316333333334,182.0,29.0,18.0,5.26707040364527,33.055407360808246,3.269216112607409
495046,MAURICIO,43928,Paraguay,PAR,Midfielder,11,4,208.43691666666672,75.0,4.0,10.0,1.727141265362861,32.38389872555364,4.317853163407153
407993,MOHAMED KANNO,43835,Saudi Arabia,KSA,Midfielder,23,3,256.5089833333334,84.0,14.0,10.0,4.912108666239693,29.47265199743816,3.5086490473140666
433469,MOHANAD LASHIN,43855,Egypt,EGY,Midfielder,17,4,409.74681666666663,156.0,42.0,23.0,9.2252089491523,34.265061811137116,5.051900138821498
479389,MOHANNAD ABUTAHA,43820,Jordan,JOR,Midfielder,20,3,296.2049166666667,98.0,21.0,21.0,6.380717853265433,29.776683315238685,6.380717853265433
483161,MOSTAFA ZICO,43855,Egypt,EGY,Midfielder,11,5,398.27098333333333,192.0,31.0,15.0,7.0052806173552105,43.38754446878065,3.3896519116234884
448214,Malik TILLMAN,43921,USA,USA,Midfielder,17,5,415.9863666666667,115.0,25.0,15.0,5.408831106724572,24.880623090933025,3.2452986640347423
485677,Manu KONE,43946,France,FRA,Midfielder,6,5,426.23925,91.0,23.0,24.0,4.856427464153055,19.21456083643165,5.067576484333622
441623,Manuel UGARTE,43930,Uruguay,URU,Midfielder,5,3,197.5157,40.0,17.0,3.0,7.746219667601107,18.226399217884957,1.366979941341372
358241,Marcel SABITZER,43934,Austria,AUT,Midfielder,9,4,412.32820000000004,137.0,10.0,26.0,2.1827272546481176,29.90336338867921,5.675090862085105
423595,Marko STAMENIC,43978,New Zealand,NZL,Midfielder,8,3,302.8543666666667,67.0,18.0,10.0,5.349105637241926,19.910559871956057,2.971725354023292
482774,Martin BATURINA,43938,Croatia,CRO,Midfielder,16,4,344.2972500000001,119.0,8.0,17.0,2.09121623829409,31.106841544624587,4.443834506374941
400716,Martin ODEGAARD,43961,Norway,NOR,Midfielder,10,5,537.8812333333333,195.0,18.0,18.0,3.0118172927518017,32.628020671477856,3.0118172927518017
339987,Mateo KOVACIC,43938,Croatia,CRO,Midfielder,8,4,293.71925,95.0,16.0,7.0,4.902640872193429,29.109430178648488,2.1449053815846257
424422,Matias GALARZA,43928,Paraguay,PAR,Midfielder,23,4,439.9449166666667,197.0,61.0,42.0,12.478834945056567,40.30049974059252,8.591984716268456
419100,Maxi ARAUJO,43930,Uruguay,URU,Midfielder,20,3,278.23105,79.0,11.0,10.0,3.558193810503896,25.5543010027098,3.234721645912633
433668,Michal SADILEK,43995,Czechia,CZE,Midfielder,18,3,204.00071666666668,75.0,4.0,10.0,1.7646996828360817,33.08811905317653,4.411749207090204
369761,Miguel ALMIRON,43928,Paraguay,PAR,Midfielder,10,4,306.1456166666667,123.0,21.0,17.0,6.173532780179714,36.1592634267669,4.997621774431198
430733,Mikel MERINO,43969,Spain,ESP,Midfielder,6,8,262.03216666666674,107.0,10.0,24.0,3.4346928144318154,36.75121311442042,8.243262754636357
448497,Mohammad MOHEBBI,43817,IR Iran,IRN,Midfielder,8,3,271.5443333333333,133.0,15.0,8.0,4.971563882140792,44.08119975498169,2.6515007371417556
428885,Moises CAICEDO,43927,Ecuador,ECU,Midfielder,23,4,407.5486833333333,83.0,28.0,16.0,6.183310370159868,18.32909859725961,3.533320211519924
492716,Morgan ROGERS,43942,England,ENG,Midfielder,17,7,411.6862666666666,162.0,24.0,20.0,5.246713759701159,35.415317877982815,4.372261466417632
403319,NASSER ALDAWSARI,43835,Saudi Arabia,KSA,Midfielder,6,3,230.94581666666667,106.0,19.0,8.0,7.404334162363769,41.30839059002945,3.117614384153166
433534,NIZAR ALRASHDAN,43820,Jordan,JOR,Midfielder,21,3,289.9522833333333,149.0,17.0,15.0,5.276730303382678,46.24898912964818,4.655938502984716
431230,NOOR ALRAWABDEH,43820,Jordan,JOR,Midfielder,8,3,309.44849999999997,182.0,22.0,20.0,6.398479876296057,52.93287897663102,5.81679988754187
401893,NUNO DA COSTA,43850,Cabo Verde,CPV,Midfielder,21,4,180.46980000000002,61.0,3.0,6.0,1.4960951915500542,30.420602228184432,2.9921903831001084
379939,Nabil Bentaleb,43843,Algeria,ALG,Midfielder,19,4,313.63991666666664,42.0,12.0,16.0,3.4434392518596835,12.052037381508892,4.591252335812911
423941,Nathan SALIBA,43899,Canada,CAN,Midfielder,25,3,206.59373333333338,43.0,12.0,11.0,5.227651306622401,18.732417182063603,4.7920136977372
485740,Neil EL AYNAOUI,43872,Morocco,MAR,Midfielder,24,6,634.7040666666667,132.0,48.0,51.0,6.806321602266926,18.717384406234043,7.231716702408608
494458,Ngalayel MUKAU,20014,Congo DR,COD,Midfielder,6,4,220.64888333333334,125.0,9.0,10.0,3.670990705973057,50.985982027403566,4.078878562192285
430631,Nico GONZALEZ,43922,Argentina,ARG,Midfielder,15,7,324.7864,77.0,7.0,12.0,1.939736392903151,21.337100321934663,3.325262387833973
495349,Nicolas RASKIN,43935,Belgium,BEL,Midfielder,23,6,396.3012166666666,98.0,21.0,19.0,4.769099665898074,22.255798440857678,4.314899697717305
441088,Nicolas SEIWALD,43934,Austria,AUT,Midfielder,6,4,361.2923166666667,64.0,19.0,16.0,4.733009591171765,15.942769149210156,3.985692287302539
409191,Nikola VLASIC,43938,Croatia,CRO,Midfielder,13,3,204.13228333333333,82.0,9.0,14.0,3.9680151849246124,36.153027240424244,6.172468065438286
486147,Noah SADIKI,20014,Congo DR,COD,Midfielder,14,4,297.14445,135.0,17.0,12.0,5.149010859869669,40.88920388720032,3.6345959010844724
477470,Oscar BOBB,43961,Norway,NOR,Midfielder,22,6,279.70148333333333,113.0,17.0,12.0,5.4701175759465945,36.36019329893913,3.8612594653740664
371348,Otabek Shukurov,44005,Uzbekistan,UZB,Midfielder,7,3,268.4691333333333,96.0,12.0,5.0,4.022808829419746,32.182470635357966,1.6761703455915604
402817,PAIK Seungho,43822,Korea Republic,KOR,Midfielder,8,3,216.4526666666667,31.0,5.0,2.0,2.078976465986405,12.889654089115709,0.8315905863945618
423646,PEDRI,43969,Spain,ESP,Midfielder,20,8,565.1375666666667,257.0,38.0,51.0,6.051623890749432,40.92808789270011,8.12191627442687
431788,Pape GUEYE,43879,Senegal,SEN,Midfielder,26,4,257.2300333333333,51.0,10.0,7.0,3.4988138373163014,17.843950570313133,2.4491696861214107
448825,Pathe CISS,43879,Senegal,SEN,Midfielder,6,4,232.14638333333335,11.0,5.0,3.0,1.9384320941750617,4.264550607185136,1.163059256505037
483442,Patrick BERG,43961,Norway,NOR,Midfielder,6,6,519.7920166666667,168.0,27.0,21.0,4.674946751939662,29.088557567624566,3.6360696959530707
498421,Paul OKON-ENGSTLER,43976,Australia,AUS,Midfielder,24,4,214.36255000000006,78.0,5.0,9.0,2.0992472799003363,32.74825756644525,3.778645103820606
520036,Paul WANNER,43934,Austria,AUT,Midfielder,24,4,270.9925666666667,146.0,20.0,18.0,6.642248612723326,48.48841487288028,5.978023751450993
424036,Pedro VITE,43927,Ecuador,ECU,Midfielder,15,4,407.5486833333333,119.0,29.0,34.0,6.404142883379863,26.27906907317944,7.50830544947984
485066,Petar SUCIC,43938,Croatia,CRO,Midfielder,17,4,338.9916666666667,152.0,25.0,11.0,6.637331301162763,40.35497431106959,2.9204257725116154
411375,RODRI,43969,Spain,ESP,Midfielder,16,8,819.4039833333334,112.0,39.0,43.0,4.283601338769832,12.30162435749285,4.722945065823148
402021,Remo FREULER,43971,Switzerland,SUI,Midfielder,8,6,654.8822666666666,193.0,31.0,27.0,4.260307756081144,26.52385151366648,3.7105906262642225
391646,Ritsu DOAN,43819,Japan,JPN,Midfielder,10,4,295.09656666666666,114.0,19.0,9.0,5.794713301193948,34.76827980716369,2.7448641953023967
