player_id,player_name,team_id,team_name,country_code,position,jersey_number,matches_played,minutes_played,defensive_pressures,direct_defensive_pressures,forced_turnovers,direct_pressures_per90,all_pressures_per90,forced_turnovers_per90
483312,Isak HIEN,43970,Sweden,SWE,Defender,4,3,237.63005,13.0,8.0,13.0,3.0299198270589094,4.923619718970728,4.923619718970728
491244,Torbjorn HEGGEM,43961,Norway,NOR,Defender,17,5,503.2486666666667,30.0,10.0,2.0,1.7883802970830853,5.365140891249256,0.35767605941661706
433694,Nathan PATTERSON,43967,Scotland,SCO,Defender,22,3,204.07143333333335,37.0,9.0,7.0,3.9691983673037363,16.317815510026474,3.0871542856806835
419100,Maxi ARAUJO,43930,Uruguay,URU,Midfielder,20,3,278.23105,79.0,11.0,10.0,3.558193810503896,25.5543010027098,3.234721645912633
480322,Luc DE FOUGEROLLES,43899,Canada,CAN,Defender,4,5,421.32191666666665,41.0,22.0,17.0,4.6994944285476095,8.758148707747818,3.6314275129686067
433635,Stephen EUSTAQUIO,43899,Canada,CAN,Midfielder,7,5,444.18358333333333,91.0,15.0,16.0,3.0392838696762583,18.438322142702635,3.241902794321342
433585,IBRAHIM BAYESH,43818,Iraq,IRQ,Midfielder,8,3,259.6850166666667,120.0,14.0,14.0,4.8520319584604445,41.58884535823238,4.8520319584604445
433195,NUNO MENDES,43963,Portugal,POR,Defender,25,5,447.5041,78.0,16.0,10.0,3.2178476130162834,15.68700711345438,2.0111547581351767
403312,Abdulelah ALAMRI,43835,Saudi Arabia,KSA,Defender,4,3,268.4348,23.0,5.0,7.0,1.676384731040834,7.711369762787835,2.3469386234571674
464533,Brian GUTIERREZ,43911,Mexico,MEX,Midfielder,26,4,226.1673166666667,69.0,9.0,16.0,3.5814193312193128,27.457548206014735,6.366967699945445
411726,LUCAS PAQUETA,43924,Brazil,BRA,Midfielder,20,4,255.2108166666667,104.0,17.0,9.0,5.995043705370638,36.6755614916792,3.1738466675491614
422657,Frenkie DE JONG,43960,Netherlands,NED,Midfielder,21,4,360.22103333333337,85.0,22.0,7.0,5.49662517393256,21.23696089928489,1.7489261917058145
448252,Enzo FERNANDEZ,43922,Argentina,ARG,Midfielder,24,7,755.1817000000001,204.0,28.0,46.0,3.336945267609106,24.312029806866345,5.4821243682149605
431858,Rayan AIT-NOURI,43843,Algeria,ALG,Defender,15,4,315.7954833333333,70.0,25.0,12.0,7.124864409872022,19.949620347641662,3.419934916738571
441088,Nicolas SEIWALD,43934,Austria,AUT,Midfielder,6,4,361.2923166666667,64.0,19.0,16.0,4.733009591171765,15.942769149210156,3.985692287302539
386013,Davinson SANCHEZ,43926,Colombia,COL,Defender,23,5,541.2107833333333,32.0,18.0,20.0,2.9932884744505124,5.321401732356466,3.325876082722791
401444,Youri TIELEMANS,43935,Belgium,BEL,Midfielder,8,5,538.9087666666667,120.0,24.0,19.0,4.0080995775228,20.040497887614002,3.17307883220555
430440,Aiden ONEILL,43976,Australia,AUS,Midfielder,13,4,406.97360000000003,105.0,15.0,25.0,3.317168484638807,23.22017939247165,5.528614141064677
390259,Weston McKENNIE,43921,USA,USA,Midfielder,8,5,504.27435,102.0,21.0,22.0,3.7479598159216305,18.204376248762205,3.9264340928702794
316002,David ALABA,43934,Austria,AUT,Defender,8,4,302.36645,28.0,9.0,5.0,2.678868637707656,8.334257983979374,1.488260354282031
431225,YAZAN ALARAB,43820,Jordan,JOR,Defender,5,3,309.44849999999997,28.0,16.0,10.0,4.653439910033495,8.143519842558618,2.908399943770935
369089,Thomas PARTEY,43860,Ghana,GHA,Midfielder,5,3,307.5749166666667,52.0,14.0,5.0,4.0965629241006045,15.21580514665939,1.4630581871787873
356532,Chancel MBEMBA,20014,Congo DR,COD,Defender,22,4,409.64515,23.0,12.0,9.0,2.6364281378651744,5.053153930908251,1.9773211033988807
477847,STEVEN MOREIRA,43850,Cabo Verde,CPV,Defender,22,4,346.0891333333334,77.0,7.0,9.0,1.8203403092498134,20.023743401747947,2.3404375404640456
390209,Sarpreet SINGH,43978,New Zealand,NZL,Midfielder,10,3,227.70136666666667,104.0,7.0,10.0,2.7667818126109913,41.106472644506155,3.9525454465871306
405522,Keito Nakamura,43819,Japan,JPN,Midfielder,13,4,330.25921666666665,80.0,11.0,9.0,2.997645334450167,21.801056977819396,2.452618910004682
424031,Piero HINCAPIE,43927,Ecuador,ECU,Defender,3,4,376.90566666666666,80.0,29.0,11.0,6.924809656173915,19.10292318944528,2.626651938548726
486150,Jerome OPOKU,43860,Ghana,GHA,Defender,18,3,313.8529,10.0,7.0,8.0,2.0073097938556566,2.8675854197937953,2.294068335835036
372436,Ivan SUNJIC,44037,Bosnia and Herzegovina,BIH,Midfielder,14,4,221.36881666666665,78.0,21.0,20.0,8.537787880241188,31.711783555181555,8.131226552610656
466340,Leandro BACUNA,1895293,Curaçao,CUW,Midfielder,10,3,300.2891666666667,110.0,17.0,18.0,5.095088900420983,32.96822229684165,5.394800012210452
461788,MARAWAN ATTIA,43855,Egypt,EGY,Midfielder,19,5,495.5316333333334,182.0,29.0,18.0,5.26707040364527,33.055407360808246,3.269216112607409
442434,Lewis FERGUSON,43967,Scotland,SCO,Midfielder,19,3,306.7999,87.0,28.0,15.0,8.213822755483298,25.52152070453739,4.400262190437481
419177,William SALIBA,43946,France,FRA,Defender,17,6,533.55995,28.0,14.0,14.0,2.361496585341535,4.72299317068307,2.361496585341535
464842,Lamine CAMARA,43879,Senegal,SEN,Midfielder,8,4,287.46425,124.0,20.0,11.0,6.261648187557236,38.82221876285486,3.4439065031564793
489688,Yasin AYARI,43970,Sweden,SWE,Midfielder,18,4,371.23356666666666,100.0,22.0,21.0,5.333569423095451,24.243497377706593,5.0911344493183845
411658,Ellyes SKHIRI,43888,Tunisia,TUN,Midfielder,17,3,267.70141666666666,40.0,10.0,10.0,3.3619545656743814,13.447818262697526,3.3619545656743814
402926,Gonzalo MONTIEL,43922,Argentina,ARG,Defender,4,6,241.71780000000007,21.0,7.0,3.0,2.6063450850537273,7.8190352551611815,1.1170050364515975
395113,Ramy BENSEBAINI,43843,Algeria,ALG,Defender,21,4,403.12651666666665,36.0,11.0,7.0,2.4558047140783885,8.037179064256543,1.5627848180498838
441252,Alistair JOHNSTON,43899,Canada,CAN,Defender,2,5,511.18878333333333,52.0,16.0,12.0,2.8169632177962174,9.155130457837705,2.112722413347163
494640,Amar MEMIC,44037,Bosnia and Herzegovina,BIH,Midfielder,15,4,254.35191666666665,54.0,10.0,13.0,3.538404631640611,19.1073850108593,4.599926021132794
358120,Kevin DE BRUYNE,43935,Belgium,BEL,Midfielder,7,5,412.94620000000003,145.0,13.0,14.0,2.8332988655665066,31.602179654395655,3.0512449321485464
441242,Cesar BLACKMAN,43914,Panama,PAN,Defender,2,2,187.2241,41.0,12.0,7.0,5.768488138012148,19.70900113820817,3.3649514138404193
395581,Cristian MARTINEZ,43914,Panama,PAN,Midfielder,6,3,264.78991666666667,105.0,17.0,11.0,5.778165646413399,35.68867016902393,3.7388130653263167
241559,Luka MODRIC,43938,Croatia,CRO,Midfielder,10,4,360.5137833333333,48.0,12.0,16.0,2.995724574007272,11.982898296029088,3.9942994320096963
423874,LEE Hanbeom,43822,Korea Republic,KOR,Defender,2,3,300.0228,41.0,22.0,5.0,6.599498438118703,12.299065271039401,1.4998860086633417
433469,MOHANAD LASHIN,43855,Egypt,EGY,Midfielder,17,4,409.74681666666663,156.0,42.0,23.0,9.2252089491523,34.265061811137116,5.051900138821498
372243,Philipp Lienhart,43934,Austria,AUT,Defender,15,2,207.58294999999998,11.0,4.0,1.0,1.7342464783355283,4.769177815422703,0.43356161958388206
376230,Sead KOLASINAC,44037,Bosnia and Herzegovina,BIH,Defender,5,4,373.84076666666664,49.0,17.0,10.0,4.092651568319239,11.796466285155454,2.4074420990113174
473113,Eberechi EZE,43942,England,ENG,Midfielder,21,5,247.7011333333333,59.0,0.0,6.0,0.0,21.4371243625046,2.180046545339451
403616,Teboho MOKOENA,43883,South Africa,RSA,Midfielder,4,3,301.99760000000003,95.0,22.0,13.0,6.556343494120482,28.311483270065718,3.8742029737984667
425607,Mohamed Amine BEN HMIDA,43888,Tunisia,TUN,Defender,21,3,221.79108333333335,30.0,11.0,7.0,4.463660058470941,12.173618341284385,2.84051094629969
355775,Jackson IRVINE,43976,Australia,AUS,Midfielder,22,4,255.06915000000004,80.0,11.0,7.0,3.8813004238262443,28.227639446009047,2.4699184515257917
448140,Micky VAN DE VEN,43960,Netherlands,NED,Defender,15,3,291.4253,87.0,13.0,8.0,4.014750949900369,26.867948664717854,2.470615969169458
436572,Arthur MASUAKU,20014,Congo DR,COD,Defender,26,4,340.13873333333333,102.0,10.0,9.0,2.645979160268134,26.988987434734963,2.3813812442413207
477827,DEROY DUARTE,43850,Cabo Verde,CPV,Midfielder,14,4,300.7483500000001,137.0,26.0,13.0,7.780591314964818,40.99773115962231,3.890295657482409
500037,Gilberto MORA,43911,Mexico,MEX,Midfielder,19,4,236.43435000000002,96.0,9.0,15.0,3.425898140435178,36.54291349797523,5.709830234058629
401378,Jonathan TAH,43948,Germany,GER,Defender,4,4,419.80853333333334,27.0,9.0,5.0,1.929451013223806,5.788353039671418,1.071917229568781
448531,Antoine SEMENYO,43860,Ghana,GHA,Midfielder,11,4,414.31466666666665,123.0,20.0,26.0,4.3445239688996455,26.718822408732816,5.647881159569538
481610,Elliot ANDERSON,43942,England,ENG,Midfielder,8,8,713.3772166666666,191.0,60.0,34.0,7.569627784346818,24.09664844683737,4.289455744463197
441149,VITINHA,43963,Portugal,POR,Midfielder,23,5,404.6025666666667,124.0,13.0,19.0,2.891726588981104,27.58262284874284,4.226369630049306
448825,Pathe CISS,43879,Senegal,SEN,Midfielder,6,4,232.14638333333335,11.0,5.0,3.0,1.9384320941750617,4.264550607185136,1.163059256505037
489689,Lucas BERGVALL,43970,Sweden,SWE,Midfielder,7,4,207.3285,60.0,13.0,10.0,5.643218370846266,26.045623250059688,4.340937208343282
494626,Andreas SCHJELDERUP,43961,Norway,NOR,Midfielder,21,6,297.8012333333333,68.0,14.0,18.0,4.231010012606843,20.55062006123324,5.439870016208799
477470,Oscar BOBB,43961,Norway,NOR,Midfielder,22,6,279.70148333333333,113.0,17.0,12.0,5.4701175759465945,36.36019329893913,3.8612594653740664
411680,Noussair MAZRAOUI,43872,Morocco,MAR,Defender,3,6,542.1143,59.0,20.0,29.0,3.3203329998858178,9.794982349663162,4.814482849834436
403289,Takehiro TOMIYASU,43819,Japan,JPN,Defender,22,3,208.4399,24.0,11.0,4.0,4.749570499697995,10.362699272068351,1.7271165453447255
485677,Manu KONE,43946,France,FRA,Midfielder,6,5,426.23925,91.0,23.0,24.0,4.856427464153055,19.21456083643165,5.067576484333622
339510,Tim REAM,43921,USA,USA,Defender,13,4,419.95593333333335,16.0,6.0,3.0,1.285849197828534,3.4289311942094236,0.642924598914267
430854,Wilfried SINGO,43854,Côte d'Ivoire,CIV,Defender,5,2,190.212,24.0,12.0,13.0,5.677875212920321,11.355750425840641,6.151031480663681
408042,Theo HERNANDEZ,43946,France,FRA,Defender,19,5,296.7847,57.0,11.0,26.0,3.335751472363636,17.28525762952066,7.8845034801322305
506329,Djed SPENCE,43942,England,ENG,Defender,25,8,476.1069333333333,135.0,28.0,25.0,5.292928591392074,25.51947713706893,4.725829099457209
434026,ZIDANE IQBAL,43818,Iraq,IRQ,Midfielder,14,3,210.04845,59.0,10.0,6.0,4.284725738276098,25.279881855828975,2.5708354429656586
502727,Johan MANZAMBI,43971,Switzerland,SUI,Midfielder,9,4,220.75888333333333,102.0,13.0,14.0,5.299899973825138,41.583830563858776,5.707584587196302
441179,Merih DEMIRAL,43972,Türkiye,TUR,Defender,3,2,208.81293333333332,9.0,3.0,3.0,1.2930233567907992,3.8790700703723973,1.2930233567907992
480310,Jiovany RAMOS,43914,Panama,PAN,Defender,13,2,186.41256666666666,29.0,18.0,3.0,8.690401237255644,14.001201993356313,1.4484002062092738
463809,Jarell QUANSAH,43942,England,ENG,Defender,26,3,208.85296666666667,38.0,18.0,30.0,7.756653045707275,16.37515642982647,12.927755076178792
